Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Morocco,MAR,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,46.2
Morocco,MAR,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,46.1
Morocco,MAR,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,45.9
Morocco,MAR,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,45.8
Morocco,MAR,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,45.6
Morocco,MAR,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,45.4
Morocco,MAR,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,45.1
Morocco,MAR,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1
Morocco,MAR,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18
Morocco,MAR,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.7
Morocco,MAR,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.5
Morocco,MAR,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.4
Morocco,MAR,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.3
Morocco,MAR,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.4
Morocco,MAR,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.6
Morocco,MAR,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.9
Morocco,MAR,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.4
Morocco,MAR,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.9
Morocco,MAR,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5
Morocco,MAR,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.3
Morocco,MAR,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.1
Morocco,MAR,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.1
Morocco,MAR,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.2
Morocco,MAR,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.3
Morocco,MAR,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.5
Morocco,MAR,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.7
Morocco,MAR,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,45.9
Morocco,MAR,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,48
Morocco,MAR,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,50.2
Morocco,MAR,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.4
Morocco,MAR,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.6
Morocco,MAR,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57
Morocco,MAR,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.5
Morocco,MAR,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.2
Morocco,MAR,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,65
Morocco,MAR,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.9
Morocco,MAR,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.9
Morocco,MAR,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.1
Morocco,MAR,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,77.3
Morocco,MAR,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Morocco,MAR,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.5
Morocco,MAR,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.6
Morocco,MAR,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93
Morocco,MAR,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.9
Morocco,MAR,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,103.2
Morocco,MAR,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,108.8
Morocco,MAR,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.8
Morocco,MAR,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.1
Morocco,MAR,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,127.7
Morocco,MAR,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,134.5
Morocco,MAR,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,141.3
Morocco,MAR,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,148.4
Morocco,MAR,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.3
Morocco,MAR,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,161.8
Morocco,MAR,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,167.8
Morocco,MAR,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.1
Morocco,MAR,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,177.7
Morocco,MAR,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.8
Morocco,MAR,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,185.9
Morocco,MAR,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,190.1
Morocco,MAR,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,194.7
Morocco,MAR,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,199.7
Morocco,MAR,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,205
Morocco,MAR,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,210.7
Morocco,MAR,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,216.2
Morocco,MAR,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,221.7
Morocco,MAR,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,226.9
Morocco,MAR,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,232.1
Morocco,MAR,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,236.9
Morocco,MAR,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.7
Morocco,MAR,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.2
Morocco,MAR,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.8
Morocco,MAR,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,17.6
Morocco,MAR,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,18.3
Morocco,MAR,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,19.2
Morocco,MAR,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,20.2
Morocco,MAR,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,21.3
Morocco,MAR,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,22.5
Morocco,MAR,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,23.8
Morocco,MAR,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,25.2
Morocco,MAR,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,26.6
Morocco,MAR,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,28.2
Morocco,MAR,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,29.9
Morocco,MAR,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.7
Morocco,MAR,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.6
Morocco,MAR,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.6
Morocco,MAR,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,37.6
Morocco,MAR,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,39.7
Morocco,MAR,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,41.7
Morocco,MAR,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,43.8
Morocco,MAR,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,45.7
Morocco,MAR,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,47.8
Morocco,MAR,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,50
Morocco,MAR,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,52.3
Morocco,MAR,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,54.8
Morocco,MAR,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,57.5
Morocco,MAR,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,60.2
Morocco,MAR,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,63.1
Morocco,MAR,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,66.1
Morocco,MAR,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,69.3
Morocco,MAR,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.5
Morocco,MAR,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,75.9
Morocco,MAR,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,79.5
Morocco,MAR,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,83.6
Morocco,MAR,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,88
Morocco,MAR,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,92.8
Morocco,MAR,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,98.1
Morocco,MAR,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,103.9
Morocco,MAR,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,109.9
Morocco,MAR,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,116.3
Morocco,MAR,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,123
Morocco,MAR,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,129.7
Morocco,MAR,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,136.9
Morocco,MAR,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,144
Morocco,MAR,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,151.1
Morocco,MAR,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,157.4
Morocco,MAR,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,163.1
Morocco,MAR,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,168.2
Morocco,MAR,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,172.6
Morocco,MAR,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,176.5
Morocco,MAR,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,180.5
Morocco,MAR,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,184.7
Morocco,MAR,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,189.3
Morocco,MAR,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,194.1
Morocco,MAR,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,199.5
Morocco,MAR,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,204.9
Morocco,MAR,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,210.2
Morocco,MAR,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,215.6
Morocco,MAR,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,220.6
Morocco,MAR,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,225.4
Morocco,MAR,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,230.1
Morocco,MAR,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,234.5
Morocco,MAR,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,19.7
Morocco,MAR,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,20.5
Morocco,MAR,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,21.4
Morocco,MAR,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,22.3
Morocco,MAR,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,23.3
Morocco,MAR,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,24.5
Morocco,MAR,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,25.8
Morocco,MAR,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,27.3
Morocco,MAR,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28.8
Morocco,MAR,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,30.5
Morocco,MAR,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,32.3
Morocco,MAR,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,34.1
Morocco,MAR,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.2
Morocco,MAR,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,38.3
Morocco,MAR,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,40.5
Morocco,MAR,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,42.8
Morocco,MAR,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,45.2
Morocco,MAR,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,47.5
Morocco,MAR,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,49.8
Morocco,MAR,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,52
Morocco,MAR,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,54.4
Morocco,MAR,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,56.6
Morocco,MAR,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,59
Morocco,MAR,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,61.4
Morocco,MAR,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,63.9
Morocco,MAR,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,66.6
Morocco,MAR,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,69.4
Morocco,MAR,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,72.4
Morocco,MAR,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,75.5
Morocco,MAR,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,78.7
Morocco,MAR,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,82
Morocco,MAR,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,85.5
Morocco,MAR,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,89.2
Morocco,MAR,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,93.3
Morocco,MAR,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,97.8
Morocco,MAR,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,102.6
Morocco,MAR,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,107.9
Morocco,MAR,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,113.6
Morocco,MAR,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,119.5
Morocco,MAR,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,125.7
Morocco,MAR,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,132.2
Morocco,MAR,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,138.9
Morocco,MAR,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,145.6
Morocco,MAR,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,152.6
Morocco,MAR,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,159.4
Morocco,MAR,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,166.3
Morocco,MAR,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,172.4
Morocco,MAR,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,177.8
Morocco,MAR,1973,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,182.6
Morocco,MAR,1972,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,186.9
Morocco,MAR,1971,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,191
Morocco,MAR,1970,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,195.2
Morocco,MAR,1969,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,199.8
Morocco,MAR,1968,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,205
Morocco,MAR,1967,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,210.5
Morocco,MAR,1966,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,216.3
Morocco,MAR,1965,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,222
Morocco,MAR,1964,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,227.6
